"CASE_KEY","ACTIVITY_EN","EVENTTIME","SORTING"
"15348691","Order received",2018-02-09 14:00:05,0
"15348691","Change production start date",2018-02-09 14:00:05,90
"15348691","Change delivery date",2018-02-09 14:08:16,100
"15348691","Check Credit Score",2018-02-09 14:08:20,19
"15348691","Confirm sale",2018-02-09 14:09:15,10
"15348691","Change quantity",2018-02-09 14:10:24,170
"15348691","Finished production",2018-03-02 00:00:00,40
"15348691","Load shipment",2018-03-05 00:00:00,50
"15348691","Goods delivered",2018-03-06 12:09:15,60
"15348791","Start production",2018-01-31 00:00:00,30
"15348791","Order received",2018-02-13 10:06:00,0
"15348791","Check Credit Score",2018-02-13 10:06:00,19
"15348791","Change price",2018-02-13 10:06:13,80
"15348791","Change quantity",2018-02-13 10:06:13,170
"15348791","Confirm sale",2018-02-14 07:41:41,10
"15348791","Change quantity",2018-03-06 00:23:51,170
"15348791","Change quantity",2018-03-07 08:33:16,170
"15348791","Finished production",2018-03-09 00:00:00,40
"15348791","Load shipment",2018-03-13 13:52:46,50
"15348791","Goods delivered",2018-03-14 00:00:00,60
"15348792","Order received",2018-02-13 10:06:02,0
"15348792","Check Credit Score",2018-02-13 10:06:02,19
"15348792","Change price",2018-02-13 10:06:33,80
"15348792","Change quantity",2018-02-13 10:06:33,170
"15348792","Confirm sale",2018-02-14 07:41:41,10
"15348792","Start production",2018-03-01 00:00:00,30
"15348792","Finished production",2018-03-09 07:37:39,40
"15348792","Change quantity",2018-03-09 07:37:49,170
"15348792","Load shipment",2018-03-13 13:52:47,50
"15348792","Goods delivered",2018-03-14 00:00:00,60
"15348391","Order received",2018-02-13 10:07:24,0
"15348391","Check Credit Score",2018-02-13 10:07:24,19
"15348391","Change production start date",2018-02-13 10:07:25,90
"15348391","Confirm sale",2018-02-13 10:15:10,10
"15348391","Start production",2018-02-22 00:00:00,30
"15348391","Change quantity",2018-02-28 10:46:27,170
"15348391","Finished production",2018-03-06 00:00:00,40
"15348391","Load shipment",2018-03-07 10:53:25,50
"15348391","Goods delivered",2018-03-08 00:00:00,60
"15348392","Start production",2018-01-05 00:00:00,30
"15348392","Order received",2018-02-13 10:07:27,0
"15348392","Check Credit Score",2018-02-13 10:07:27,19
"15348392","Change production start date",2018-02-13 10:07:28,90
"15348392","Confirm sale",2018-02-13 10:15:11,10
"15348392","Change quantity",2018-02-13 10:19:36,170
"15348392","Finished production",2018-03-06 00:00:00,40
"15348392","Load shipment",2018-03-07 09:43:43,50
"15348392","Goods delivered",2018-03-08 00:00:00,60
"15348991","Order received",2018-02-13 10:07:30,0
"15348991","Check Credit Score",2018-02-13 10:07:30,19
"15348991","Confirm sale",2018-02-13 10:15:18,10
"15348991","Start production",2018-02-22 00:00:00,30
"15348991","Change quantity",2018-02-28 10:47:17,170
"15348991","Finished production",2018-03-09 10:54:23,40
"15348991","Load shipment",2018-03-09 10:54:23,50
"15348991","Goods delivered",2018-03-13 00:00:00,60
"15348992","Order received",2018-02-13 10:07:31,0
"15348992","Check Credit Score",2018-02-13 10:07:31,19
"15348992","Confirm sale",2018-02-13 10:15:18,10
"15348992","Start production",2018-02-21 00:00:00,30
"15348992","Change quantity",2018-03-07 08:52:44,170
"15348992","Finished production",2018-03-09 10:54:24,40
"15348992","Load shipment",2018-03-09 10:54:24,50
"15348992","Goods delivered",2018-03-13 00:00:00,60
"15348091","Order received",2018-02-12 00:00:00,0
"15348091","Change production start date",2018-02-13 12:06:14,90
"15348091","Check Credit Score",2018-02-13 12:06:15,19
"15348091","Confirm sale",2018-02-14 13:49:27,10
"15348091","Start production",2018-03-16 00:00:00,30
"15348091","Finished production",2018-03-22 00:00:00,40
"15348091","Change delivery date",2018-03-23 14:57:47,100
"15348091","Load shipment",2018-03-26 13:52:58,50
"15348091","Goods delivered",2018-03-28 00:00:00,60
"15348092","Order received",2018-02-12 00:00:00,0
"15348092","Change production start date",2018-02-13 11:25:41,90
"15348092","Check Credit Score",2018-02-13 12:06:19,19
"15348092","Confirm sale",2018-02-14 13:49:27,10
"15348092","Start production",2018-03-16 00:00:00,30
"15348092","Finished production",2018-03-22 00:00:00,40
"15348092","Change delivery date",2018-03-23 14:57:47,100
"15348092","Load shipment",2018-03-26 13:52:59,50
"15348092","Goods delivered",2018-03-28 00:00:00,60
"15348093","Order received",2018-02-12 00:00:00,0
"15348093","Finished production",2018-02-13 11:26:43,40
"15348093","Change price",2018-02-13 11:26:43,80
"15348093","Change production start date",2018-02-13 12:06:21,90
"15348093","Check Credit Score",2018-02-13 12:06:22,19
"15348093","Confirm sale",2018-02-14 13:49:27,10
"15348093","Change price",2018-02-14 13:57:06,80
"15348093","Change production start date",2018-02-14 13:57:06,90
"15348093","Start production",2018-03-16 00:00:00,30
"15348093","Change delivery date",2018-03-23 14:57:47,100
"15348093","Load shipment",2018-03-26 00:00:00,50
"15348093","Goods delivered",2018-03-28 00:00:00,60
"15348094","Order received",2018-02-12 00:00:00,0
"15348094","Check Credit Score",2018-02-13 12:06:26,19
"15348094","Finished production",2018-02-13 12:06:26,40
"15348094","Change production start date",2018-02-13 12:06:26,90
"15348094","Confirm sale",2018-02-14 13:49:28,10
"15348094","Change price",2018-02-14 13:57:58,80
"15348094","Change production start date",2018-02-14 13:57:58,90
"15348094","Start production",2018-03-16 00:00:00,30
"15348094","Change delivery date",2018-03-23 14:57:47,100
"15348094","Load shipment",2018-03-26 00:00:00,50
"15348094","Goods delivered",2018-03-28 00:00:00,60
"15348891","Order received",2018-02-13 11:24:56,0
"15348891","Change price",2018-02-13 11:24:56,80
"15348891","Check Credit Score",2018-02-13 11:30:29,19
"15348891","Confirm sale",2018-02-13 11:51:01,10
"15348891","Finished production",2018-05-11 00:00:00,40
"15348891","Start production",2018-05-14 00:00:00,30
"15348891","Change delivery date",2018-05-15 12:48:51,100
"15348891","Change delivery date",2018-05-16 08:49:49,100
"15348891","Load shipment",2018-05-17 16:40:09,50
"15348891","Goods delivered",2018-05-17 16:40:09,60
"15348291","Start production",2018-01-23 00:00:00,30
"15348291","Order received",2018-02-13 11:25:45,0
"15348291","Change price",2018-02-13 11:25:45,80
"15348291","Change production start date",2018-02-13 11:30:30,90
"15348291","Check Credit Score",2018-02-13 11:30:31,19
"15348291","Confirm sale",2018-02-13 11:51:06,10
"15348291","Change production start date",2018-04-17 10:29:24,90
"15348291","Change delivery date",2018-04-17 10:29:24,100
"15348291","Change production start date",2018-05-03 10:06:44,90
"15348291","Change delivery date",2018-05-03 10:06:44,100
"15348291","Finished production",2018-06-01 00:00:00,40
"15348291","Load shipment",2018-06-04 17:20:48,50
"15348291","Change price",2018-06-04 17:20:48,80
"15348291","Change quantity",2018-06-04 17:20:48,170
"15348291","Goods delivered",2018-06-05 00:00:00,60
"15348491","Order received",2018-02-12 00:00:00,0
"15348491","Change production start date",2018-02-13 11:40:05,90
"15348491","Check Credit Score",2018-02-13 12:06:57,19
"15348491","Confirm sale",2018-02-15 10:36:58,10
"15348491","Start production",2018-03-06 00:00:00,30
"15348491","Finished production",2018-03-08 00:00:00,40
"15348491","Load shipment",2018-03-09 00:00:00,50
"15348491","Goods delivered",2018-03-14 00:00:00,60
"15348492","Order received",2018-02-12 00:00:00,0
"15348492","Change production start date",2018-02-13 11:34:00,90
"15348492","Check Credit Score",2018-02-13 12:07:00,19
"15348492","Confirm sale",2018-02-15 10:36:58,10
"15348492","Start production",2018-03-06 00:00:00,30
"15348492","Finished production",2018-03-08 00:00:00,40
"15348492","Load shipment",2018-03-09 00:00:00,50
"15348492","Goods delivered",2018-03-14 00:00:00,60
"15342591","Order received",2018-02-12 00:00:00,0
"15342591","Change production start date",2018-02-13 11:40:05,90
"15342591","Check Credit Score",2018-02-13 12:07:19,19
"15342591","Confirm sale",2018-02-15 10:41:00,10
"15342591","Start production",2018-03-26 00:00:00,30
"15342591","Finished production",2018-03-29 12:51:14,40
"15342591","Change delivery date",2018-03-29 12:51:14,100
"15342591","Load shipment",2018-04-09 00:00:00,50
"15342591","Goods delivered",2018-04-11 00:00:00,60
"15342592","Order received",2018-02-12 00:00:00,0
"15342592","Change production start date",2018-02-13 11:40:06,90
"15342592","Check Credit Score",2018-02-13 12:07:23,19
"15342592","Confirm sale",2018-02-15 10:41:01,10
"15342592","Start production",2018-03-26 00:00:00,30
"15342592","Finished production",2018-03-29 12:51:20,40
"15342592","Change delivery date",2018-03-29 12:51:20,100
"15342592","Load shipment",2018-04-09 00:00:00,50
"15342592","Goods delivered",2018-04-11 00:00:00,60
"15342191","Order received",2018-02-12 00:00:00,0
"15342191","Change production start date",2018-02-13 11:44:02,90
"15342191","Check Credit Score",2018-02-13 12:07:51,19
"15342191","Confirm sale",2018-02-14 13:46:53,10
"15342191","Finished production",2018-03-29 12:52:31,40
"15342191","Change delivery date",2018-03-29 12:52:31,100
"15342191","Start production",2018-04-06 00:00:00,30
"15342191","Load shipment",2018-04-13 00:00:00,50
"15342191","Change quantity",2018-04-17 13:07:15,170
"15342191","Goods delivered",2018-04-18 00:00:00,60
"15342192","Order received",2018-02-12 00:00:00,0
"15342192","Change production start date",2018-02-13 12:08:08,90
"15342192","Check Credit Score",2018-02-13 12:08:09,19
"15342192","Confirm sale",2018-02-14 13:46:53,10
"15342192","Finished production",2018-03-29 12:52:45,40
"15342192","Change delivery date",2018-03-29 12:52:45,100
"15342192","Start production",2018-04-06 00:00:00,30
"15342192","Load shipment",2018-04-13 00:00:00,50
"15342192","Goods delivered",2018-04-18 00:00:00,60
"15342691","Order received",2018-02-12 00:00:00,0
"15342691","Change price",2018-02-13 11:51:03,80
"15342691","Check Credit Score",2018-02-13 12:08:32,19
"15342691","Change production start date",2018-02-13 12:08:32,90
"15342691","Confirm sale",2018-02-14 09:34:34,10
"15342691","Change delivery date",2018-04-10 11:31:30,100
"15342691","Finished production",2018-04-12 00:00:00,40
"15342691","Change delivery date",2018-04-17 13:49:06,100
"15342691","Change delivery date",2018-05-04 11:12:11,100
"15342691","Change delivery date",2018-05-14 11:58:00,100
"15342691","Start production",2018-05-16 00:00:00,30
"15342691","Load shipment",2018-05-18 17:28:58,50
"15342691","Change quantity",2018-05-18 17:28:58,170
"15342691","Goods delivered",2018-05-22 00:00:00,60
"15342791","Order received",2018-02-12 00:00:00,0
"15342791","Change price",2018-02-13 11:55:04,80
"15342791","Check Credit Score",2018-02-13 12:09:02,19
"15342791","Change production start date",2018-02-13 12:09:02,90
"15342791","Confirm sale",2018-02-14 09:32:08,10
"15342791","Start production",2018-03-16 00:00:00,30
"15342791","Finished production",2018-04-25 00:00:00,40
"15342791","Load shipment",2018-04-26 00:00:00,50
"15342791","Goods delivered",2018-05-01 14:30:06,60
"15342791","Change quantity",2018-05-01 14:30:06,170
"15342391","Order received",2018-02-12 00:00:00,0
"15342391","Change production start date",2018-02-13 12:26:28,90
"15342391","Check Credit Score",2018-02-13 12:26:29,19
"15342391","Confirm sale",2018-02-15 10:38:47,10
"15342391","Finished production",2018-03-22 00:00:00,40
"15342391","Change delivery date",2018-03-23 15:00:00,100
"15342391","Start production",2018-04-05 00:00:00,30
"15342391","Load shipment",2018-04-09 00:00:00,50
"15342391","Goods delivered",2018-04-11 00:00:00,60
"15342392","Order received",2018-02-12 00:00:00,0
"15342392","Change production start date",2018-02-13 12:24:52,90
"15342392","Check Credit Score",2018-02-13 12:26:38,19
"15342392","Confirm sale",2018-02-15 10:38:48,10
"15342392","Finished production",2018-03-22 00:00:00,40
"15342392","Change delivery date",2018-03-23 15:00:00,100
"15342392","Start production",2018-04-05 00:00:00,30
"15342392","Load shipment",2018-04-09 00:00:00,50
"15342392","Goods delivered",2018-04-11 00:00:00,60
"15342991","Order received",2018-02-13 12:57:35,0
"15342991","Check Credit Score",2018-02-13 12:57:35,19
"15342991","Change production start date",2018-02-13 12:57:35,90
"15342991","Confirm sale",2018-02-14 07:41:47,10
"15342991","Change delivery date",2018-04-09 10:15:30,100
"15342991","Finished production",2018-04-13 00:00:00,40
"15342991","Start production",2018-04-17 00:00:00,30
"15342991","Load shipment",2018-04-24 09:14:10,50
"15342991","Change quantity",2018-04-24 09:14:17,170
"15342991","Goods delivered",2018-04-25 00:00:00,60
"15342992","Order received",2018-02-13 12:57:07,0
"15342992","Change production start date",2018-02-13 12:57:07,90
"15342992","Check Credit Score",2018-02-13 12:57:36,19
"15342992","Confirm sale",2018-02-14 07:41:48,10
"15342992","Start production",2018-03-28 00:00:00,30
"15342992","Change quantity",2018-04-05 15:42:24,170
"15342992","Finished production",2018-04-13 00:00:00,40
"15342992","Load shipment",2018-04-16 16:42:14,50
"15342992","Change quantity",2018-04-16 16:42:14,170
"15342992","Goods delivered",2018-04-17 13:08:23,60
"15342992","Change quantity",2018-04-17 13:08:23,170
"15342091","Order received",2018-02-12 00:00:00,0
"15342091","Change price",2018-02-13 16:09:54,80
"15342091","Change production start date",2018-02-13 16:11:20,90
"15342091","Check Credit Score",2018-02-13 16:11:21,19
"15342091","Confirm sale",2018-02-14 12:59:19,10
"15342091","Start production",2018-03-13 00:00:00,30
"15342091","Finished production",2018-03-15 00:00:00,40
"15342091","Load shipment",2018-03-16 00:00:00,50
"15342091","Goods delivered",2018-03-21 00:00:00,60
"15342092","Order received",2018-02-12 00:00:00,0
"15342092","Change price",2018-02-13 16:10:33,80
"15342092","Change production start date",2018-02-13 16:11:21,90
"15342092","Check Credit Score",2018-02-13 16:11:22,19
"15342092","Confirm sale",2018-02-14 12:59:19,10
"15342092","Start production",2018-03-13 00:00:00,30
"15342092","Finished production",2018-03-15 00:00:00,40
"15342092","Load shipment",2018-03-16 00:00:00,50
"15342092","Goods delivered",2018-03-21 00:00:00,60
"15342891","Order received",2018-02-13 16:19:27,0
"15342891","Change price",2018-02-13 16:19:27,80
"15342891","Check Credit Score",2018-02-13 16:20:11,19
"15342891","Change production start date",2018-02-13 16:20:11,90
"15342891","Confirm sale",2018-02-15 09:02:26,10
"15342891","Change production start date",2018-02-26 13:18:24,90
"15342891","Change delivery date",2018-02-26 13:18:24,100
"15342891","Start production",2018-03-21 00:00:00,30
"15342891","Change quantity",2018-03-27 00:29:44,170
"15342891","Finished production",2018-04-13 00:00:00,40
"15342891","Load shipment",2018-04-17 13:22:39,50
"15342891","Change quantity",2018-04-17 13:22:39,170
"15342891","Goods delivered",2018-04-18 00:00:00,60
"15342291","Order received",2018-02-13 16:27:50,0
"15342291","Start production",2018-02-13 16:27:50,30
"15342291","Change quantity",2018-02-13 16:27:50,170
"15342291","Change price",2018-02-13 16:32:59,80
"15342291","Check Credit Score",2018-02-13 16:34:01,19
"15342291","Change production start date",2018-02-13 16:34:01,90
"15342291","Change delivery date",2018-02-14 10:05:03,100
"15342291","Change production start date",2018-02-14 10:05:04,90
"15342291","Confirm sale",2018-02-14 10:08:18,10
"15342291","Load shipment",2018-03-28 15:44:00,50
"15342291","Goods delivered",2018-03-28 15:44:00,60
"15342291","Change quantity",2018-03-28 15:44:00,170
"15342291","Finished production",2018-03-29 00:00:00,40
"15342491","Order received",2018-02-12 00:00:00,0
"15342491","Change production start date",2018-02-13 16:43:09,90
"15342491","Check Credit Score",2018-02-13 16:43:10,19
"15342491","Change delivery date",2018-02-14 15:57:37,100
"15342491","Change production start date",2018-02-14 15:57:38,90
