"CASE_KEY","DELIVERY_COMPANY","PRODUCT_TYPE","FACTORY","ORDERED_QUANTITY","DELIVERED_QUANTITY","MIN_ORDER_TOLERANCE","MAX_ORDER_TOLERANCE","CUST_MARKET","CUST_ID","CUST_NAME","CUST_ADDR_CODE","DAYS_TO_DEL_DEADLINE","ORDER_TOLERANCE_MET","ORDER_DATE_MET","X_CEL_O2C_CASES.SAL_ORD_POS_QUAN","DELIVERED_QUANTITY_UNIT","WAREHOUSE_TYPE","DELIVERED_DATE","PROMISED_DATE","CUST_COUNTRY","ORDER_VALUE","UNIT_PRICE"
"63444994","UPS","Pallets","Crefeld",181,181,0,0,"Transportation","07626","Wiese Wahl AG & Co. KGaA",2,0,1,1,181,"kg","Non-automated","2019-02-11 00:00:01","2019-02-11 00:00:01"," NL","809,07","4,47"
"63444091","UPS","Pallets","Essen",209,209,0,0,"Transportation","07626","Wiese Wahl AG & Co. KGaA",2,0,1,1,209,"kg","Non-automated","2019-02-11 00:00:01","2019-02-11 00:00:01"," NL","1128,6","5,4"
"63444092","UPS","Pallets","Essen",895,895,0,0,"Transportation","07626","Wiese Wahl AG & Co. KGaA",2,0,1,1,895,"kg","Non-automated","2019-02-11 00:00:01","2019-02-11 00:00:01"," NL","4000,65","4,47"
"63444094","UPS","Pallets","Crefeld",181,181,0,0,"Transportation","07626","Wiese Wahl AG & Co. KGaA",2,0,1,1,181,"kg","Non-automated","2019-02-11 00:00:01","2019-02-11 00:00:01"," NL","809,07","4,47"
"63444291","UPS","Crates","Essen",4000,4110,-10,10,"Transportation","30985","Rohde Lang KG",1,-1,0,1,4110,"kg","Non-automated","2019-02-07 00:00:01","2019-02-06 00:00:01"," FR","17015,4","4,14"
"63444491","UPS","Crates","Essen",14000,5915,-10,10,"Transportation","30985","Rohde Lang KG",1,6,0,0,5915,"kg","Non-automated","2019-01-31 00:00:01","2019-02-06 00:00:01"," FR","20465,9","3,46"
"69555191","UPS","Crates","Essen",3000,3250,-10,10,"Transportation","30985","Rohde Lang KG",1,-1,0,1,3250,"kg","Non-automated","2019-02-07 00:00:01","2019-02-06 00:00:01"," FR","14397,5","4,43"
"69555793","UPS","Crates","Essen",1702,2000,-5,10,"Transportation","65955","Albrecht",1,1,0,0,2000,"kg","Non-automated","2019-01-30 00:00:01","2019-01-31 00:00:01"," NL","8720,0","4,36"
"69555391","UPS","Pallets","Essen",100,100,-10,25,"Transportation","64695","Konrad Lorenz GmbH",1,0,1,1,100,"kg","Non-automated","2019-02-19 00:00:01","2019-02-19 00:00:01"," FR","391,0","3,91"
"69551591","UPS","Crates","Essen",1580,1545,0,10,"Transportation","7159","Brand AG",1,-4,0,1,1545,"kg","Non-automated","2019-02-05 00:00:01","2019-02-01 00:00:01"," ES","9378,15","6,07"
"69556692","UPS","Crates","Essen",2000,2180,0,10,"Transportation","7159","Brand AG",1,-4,0,1,2180,"kg","Non-automated","2019-02-05 00:00:01","2019-02-01 00:00:01"," ES","9722,8","4,46"
"69556791","UPS","Crates","Essen",1222,1295,0,10,"Transportation","7159","Brand AG",1,-1,0,1,1295,"kg","Non-automated","2019-01-29 00:00:01","2019-01-28 00:00:01"," ES","7977,2","6,16"
"69556391","UPS","Crates","Essen",1411,1520,0,10,"Transportation","7159","Brand AG",1,-1,0,1,1520,"kg","Non-automated","2019-01-29 00:00:01","2019-01-28 00:00:01"," ES","7980,0","5,25"
"69556091","UPS","Crates","Essen",2300,2555,0,20,"Transportation","07955","Hirsch",1,13,0,0,2555,"kg","Non-automated","2019-02-12 00:00:01","2019-02-25 00:00:01"," DE","19852,35","7,77"
"69556891","UPS","Crates","Essen",10000,11500,-5,10,"Transportation","37645","Schott GmbH & Co. KG",2,-27,0,1,11500,"kg","Non-automated","2019-02-19 00:00:01","2019-01-23 00:00:01"," NL","41285,0","3,59"
"69556491","UPS","Crates","Essen",1100,1090,0,10,"Transportation","7159","Brand AG",1,-1,0,1,1090,"kg","Non-automated","2019-01-15 00:00:01","2019-01-14 00:00:01"," ES","4327,3","3,97"
"69556492","UPS","Crates","Essen",1100,1100,0,10,"Transportation","7159","Brand AG",1,-1,1,1,1100,"kg","Non-automated","2019-01-15 00:00:01","2019-01-14 00:00:01"," ES","4367,0","3,97"
"69557591","UPS","Crates","Essen",2001,2140,0,10,"Transportation","7159","Brand AG",1,-1,0,1,2140,"kg","Non-automated","2019-01-29 00:00:01","2019-01-28 00:00:01"," ES","8966,6","4,19"
"69557193","UPS","Crates","Essen",1320,1470,0,10,"Transportation","7159","Brand AG",1,-1,0,1,1470,"kg","Non-automated","2019-01-22 00:00:01","2019-01-21 00:00:01"," ES","4851,0","3,3"
"69557194","UPS","Crates","Essen",1320,1475,0,10,"Transportation","7159","Brand AG",1,-1,0,1,1475,"kg","Non-automated","2019-01-22 00:00:01","2019-01-21 00:00:01"," ES","4867,5","3,3"
"69557695","UPS","Pallets","Essen",389,393,-10,20,"Transportation","64695","Konrad Lorenz GmbH",1,0,1,1,393,"kg","Non-automated","2019-02-19 00:00:01","2019-02-19 00:00:01"," FR","1799,94","4,58"
"69557792","UPS","Crates","Essen",997,1170,0,70,"Transportation","01615","Götz",1,11,0,0,1170,"kg","Non-automated","2019-02-04 00:00:01","2019-02-15 00:00:01"," DE","6516,9","5,57"
"69557391","UPS","Crates","Essen",6001,6035,0,10,"Transportation","7159","Brand AG",1,0,0,1,1710,"kg","Non-automated","2019-02-05 00:00:01","2019-02-05 00:00:01"," ES","6925,5","4,05"
"69557991","UPS","Crates","Essen",995,1070,0,10,"Transportation","7159","Brand AG",1,-1,0,1,1070,"kg","Non-automated","2019-02-12 00:00:01","2019-02-11 00:00:01"," ES","6783,8","6,34"
"69557292","UPS","Crates","Essen",1700,1700,0,70,"Transportation","01615","Götz",1,-2,1,1,1700,"kg","Non-automated","2018-12-20 00:00:01","2018-12-18 00:00:01"," DE","11033,0","6,49"
"69557494","UPS","Crates","Essen",4110,4150,0,70,"Transportation","01615","Götz",1,0,1,1,4150,"kg","Non-automated","2018-12-20 00:00:01","2018-12-20 00:00:01"," DE","34694,0","8,36"
"69557495","UPS","Crates","Essen",4145,4145,0,70,"Transportation","01615","Götz",1,-1,1,1,4145,"kg","Non-automated","2018-12-20 00:00:01","2018-12-19 00:00:01"," DE","37346,45","9,01"
"69553391","UPS","Crates","Essen",940,1035,0,10,"Transportation","7159","Brand AG",1,-4,0,1,1035,"kg","Non-automated","2019-02-05 00:00:01","2019-02-01 00:00:01"," ES","7762,5","7,5"
"69553891","UPS","Crates","Essen",1177,1330,-5,15,"Transportation","34825","Wilhelm",1,0,0,1,1330,"kg","Non-automated","2019-01-28 00:00:01","2019-01-28 00:00:01"," GB","8602,446","5,73"
"69553491","UPS","Crates","Essen",5400,5225,0,10,"Transportation","7159","Brand AG",1,13,0,0,5225,"kg","Non-automated","2019-01-22 00:00:01","2019-02-04 00:00:01"," ES","20795,5","3,98"
"69553494","UPS","Crates","Essen",1600,1790,0,10,"Transportation","7159","Brand AG",1,-1,0,1,1790,"kg","Non-automated","2019-02-05 00:00:01","2019-02-04 00:00:01"," ES","7124,2","3,98"
"69559391","UPS","Pallets","Essen",816,789,-10,25,"Construction","82895","Reimann AG",8,-2,0,1,789,"kg","Non-automated","2019-03-06 00:00:01","2019-03-04 00:00:01"," FR","2548,47","3,23"
"69559992","UPS","Pallets","Essen",1670,1670,-5,15,"Construction","82895","Reimann AG",8,-1,1,1,1670,"kg","Non-automated","2019-03-13 00:00:01","2019-03-12 00:00:01"," FR","5427,5","3,25"
"69559993","UPS","Pallets","Essen",3536,3538,-5,15,"Construction","82895","Reimann AG",1,-1,1,1,3538,"kg","Non-automated","2019-02-27 00:00:01","2019-02-26 00:00:01"," FR","13232,12","3,74"
"69559092","UPS","Pallets","Essen",2504,2505,-5,15,"Construction","82895","Reimann AG",8,0,1,1,2505,"kg","Non-automated","2019-03-20 00:00:01","2019-03-20 00:00:01"," FR","8141,25","3,25"
"69550596","UPS","Crates","Essen",7120,7290,-5,10,"Transportation","65955","Albrecht",1,0,0,1,7290,"kg","Non-automated","2019-03-27 00:00:01","2019-03-27 00:00:01"," NL","26681,4","3,66"
"69558191","UPS","Crates","Essen",5301,5195,0,10,"Transportation","7159","Brand AG",7,3,0,0,5195,"kg","Non-automated","2019-02-12 00:00:01","2019-02-15 00:00:01"," ES","30027,1","5,78"
"69558691","DHL","Crates","Essen",3630,3180,0,10,"Transportation","7152","Eckert Keßler AG",1,6,0,0,1100,"kg","Non-automated","2019-02-28 00:00:01","2019-03-06 00:00:01"," US","7348,0","6,68"
"69558991","DHL","Crates","Essen",1180,1175,0,10,"Transportation","7152","Eckert Keßler AG",1,1,0,0,1175,"kg","Non-automated","2019-02-28 00:00:01","2019-03-01 00:00:01"," US","8330,75","7,09"
"69558291","DHL","Crates","Essen",2400,1420,-5,10,"Transportation","88095","Seifert",1,-4,0,1,1420,"kg","Non-automated","2019-03-15 00:00:01","2019-03-11 00:00:01"," TU","15165,6","10,68"
"69552192","UPS","Pallets","Essen",557,558,0,35,"Transportation","09289","Urban Miller AG",5,5,1,0,558,"kg","Non-automated","2019-02-21 00:00:01","2019-02-26 00:00:01"," ES","3175,02","5,69"
"69552691","UPS","Crates","Essen",455,485,-10,25,"Transportation","17055","Henkel AG & Co. KGaA",1,-1,0,1,485,"kg","Non-automated","2019-02-06 00:00:01","2019-02-05 00:00:01"," BE","1678,1","3,46"
"69552692","UPS","Crates","Essen",631,675,-10,25,"Transportation","17055","Henkel AG & Co. KGaA",1,-1,0,1,675,"kg","Non-automated","2019-02-06 00:00:01","2019-02-05 00:00:01"," BE","2335,5","3,46"
"69552791","UPS","Crates","Essen",1010,820,-5,10,"Transportation","65955","Albrecht",1,0,0,1,820,"kg","Non-automated","2019-02-13 00:00:01","2019-02-13 00:00:01"," NL","3698,2","4,51"
"69552394","UPS","Crates","Essen",822,870,-10,20,"Transportation","65955","Albrecht",1,0,0,1,870,"kg","Non-automated","2019-02-13 00:00:01","2019-02-13 00:00:01"," NL","3297,3","3,79"
"69552395","UPS","Crates","Essen",3560,3750,-5,10,"Transportation","65955","Albrecht",1,-1,0,1,3750,"kg","Non-automated","2019-01-30 00:00:01","2019-01-29 00:00:01"," NL","12487,5","3,33"
"69552091","UPS","Crates","Essen",1808,3225,-5,10,"Transportation","07605","Schramm Schuler GbR",1,-2,0,1,3225,"kg","Non-automated","2019-07-17 00:00:01","2019-07-15 00:00:01"," FR","40860,75","12,67"
"69552292","UPS","Pallets","Essen",971,972,-10,25,"Retail","67932","Kirchner",1,0,1,1,972,"kg","Non-automated","2019-06-03 00:00:01","2019-06-03 00:00:01"," HU","7020,0","7,22"
"69554391","UPS","Crates","Essen",5955,6150,0,70,"Transportation","01615","Götz",1,-1,0,1,6150,"kg","Non-automated","2019-02-05 00:00:01","2019-02-04 00:00:01"," DE","19741,5","3,21"
"69554891","UPS","Crates","Essen",8650,8675,0,10,"Transportation","7159","Brand AG",1,35,0,0,8675,"kg","Non-automated","2019-04-02 00:00:01","2019-05-07 00:00:01"," ES","39297,75","4,53"
"69554492","UPS","Crates","Essen",7508,7750,0,70,"Transportation","01615","Götz",1,-3,0,1,5000,"kg","Non-automated","2019-02-07 00:00:01","2019-02-04 00:00:01"," DE","16400,0","3,28"
"69554494","UPS","Crates","Essen",1560,1090,0,70,"Transportation","01615","Götz",1,3,0,0,1090,"kg","Non-automated","2019-02-04 00:00:01","2019-02-07 00:00:01"," DE","8425,7","7,73"
"69515192","UPS","Crates","Essen",1429,1600,-5,15,"Transportation","37645","Schott GmbH & Co. KG",1,0,0,1,1600,"kg","Non-automated","2019-03-11 00:00:01","2019-03-11 00:00:01"," NL","6544,0","4,09"
"69515091","UPS","Crates","Essen",1340,1325,0,70,"Transportation","01615","Götz",1,-1,0,1,1325,"kg","Non-automated","2019-02-08 00:00:01","2019-02-07 00:00:01"," DE","9646,0","7,28"
"69515291","UPS","Crates","Essen",1330,1330,0,10,"Construction","90995","Ullrich AG",1,0,1,1,1330,"kg","Non-automated","2019-01-16 00:00:01","2019-01-16 00:00:01"," DE","3990,0","3,0"
"69515491","UPS","Crates","Essen",1003,1055,0,10,"Transportation","7159","Brand AG",1,-1,0,1,1055,"kg","Non-automated","2019-02-19 00:00:01","2019-02-18 00:00:01"," ES","7617,1","7,22"
"69511191","UPS","Crates","Essen",1600,1690,-10,10,"Transportation","61355","Schröder",1,-1,0,1,1690,"kg","Non-automated","2019-02-14 00:00:01","2019-02-13 00:00:01"," FR","8703,5","5,15"
"69511991","UPS","Crates","Essen",7000,7595,-10,10,"Transportation","30985","Rohde Lang KG",1,0,0,1,7595,"kg","Non-automated","2019-03-05 00:00:01","2019-03-05 00:00:01"," FR","26506,55","3,49"
"69511891","UPS","Pallets","Essen",209,134,0,0,"Transportation","07626","Wiese Wahl AG & Co. KGaA",2,0,0,1,134,"kg","Non-automated","2019-04-23 00:00:01","2019-04-23 00:00:01"," NL","707,52","5,28"
"69511892","UPS","Pallets","Essen",746,895,0,0,"Transportation","07626","Wiese Wahl AG & Co. KGaA",2,0,0,1,895,"kg","Non-automated","2019-04-23 00:00:01","2019-04-23 00:00:01"," NL","3893,25","4,35"
"69511894","UPS","Pallets","Crefeld",181,181,0,0,"Transportation","07626","Wiese Wahl AG & Co. KGaA",2,0,1,1,181,"kg","Non-automated","2019-04-23 00:00:01","2019-04-23 00:00:01"," NL","787,35","4,35"
"69511293","UPS","Pallets","Essen",373,373,0,0,"Transportation","07626","Wiese Wahl AG & Co. KGaA",2,1,1,0,373,"kg","Non-automated","2019-03-25 00:00:01","2019-03-26 00:00:01"," NL","1969,44","5,28"
"69511492","UPS","Pallets","Essen",181,181,0,0,"Transportation","07626","Wiese Wahl AG & Co. KGaA",2,1,1,0,181,"kg","Non-automated","2019-04-08 00:00:01","2019-04-09 00:00:01"," NL","955,68","5,28"
"69516191","UPS","Crates","Essen",3002,3050,0,10,"Transportation","7159","Brand AG",1,-2,0,1,3050,"kg","Non-automated","2019-02-14 00:00:01","2019-02-12 00:00:01"," ES","16653,0","5,46"
"69516791","UPS","Crates","Essen",1071,1150,0,10,"Transportation","7159","Brand AG",1,-1,0,1,1150,"kg","Non-automated","2019-02-19 00:00:01","2019-02-18 00:00:01"," ES","6980,5","6,07"
"69516091","DHL","Pallets","Aachen",20,20,0,0,"Other","888888","Ritter",72,0,1,1,20,"kg","Non-automated","2019-02-01 00:00:01","2019-02-01 00:00:01"," NL","-0,0","0,0"
"69516292","UPS","Crates","Essen",290,300,-10,25,"Transportation","17055","Henkel AG & Co. KGaA",1,-2,1,1,300,"kg","Non-automated","2019-03-06 00:00:01","2019-03-04 00:00:01"," BE","1071,3","3,57"
"69516491","UPS","Crates","Essen",18554,17865,0,70,"Transportation","01615","Götz",1,-4,0,1,17865,"kg","Non-automated","2019-03-15 00:00:01","2019-03-11 00:00:01"," DE","58775,85","3,29"
"69517791","UPS","Crates","Essen",1967,2160,-5,15,"Transportation","67410","Weiss",1,12,0,0,2160,"kg","Non-automated","2019-04-18 00:00:01","2019-04-30 00:00:01"," PL","13704,45","6,34"
"69517391","UPS","Pallets","Essen",900,900,-10,25,"Transportation","64695","Konrad Lorenz GmbH",1,0,1,1,900,"kg","Non-automated","2019-03-19 00:00:01","2019-03-19 00:00:01"," FR","3420,0","3,8"
"69517095","UPS","Pallets","Crefeld",99,99,-10,25,"Transportation","64695","Konrad Lorenz GmbH",1,0,1,1,99,"kg","Non-automated","2019-03-19 00:00:01","2019-03-19 00:00:01"," FR","376,2","3,8"
"69517098","UPS","Pallets","Crefeld",358,358,-10,25,"Transportation","64695","Konrad Lorenz GmbH",1,0,1,1,358,"kg","Non-automated","2019-03-19 00:00:01","2019-03-19 00:00:01"," FR","1360,4","3,8"
"69517099","UPS","Pallets","Essen",400,399,-10,20,"Transportation","64695","Konrad Lorenz GmbH",1,0,1,1,399,"kg","Non-automated","2019-03-19 00:00:01","2019-03-19 00:00:01"," FR","1787,52","4,48"
"69517891","UPS","Pallets","Aachen",3611,3611,-5,15,"Construction","82895","Reimann AG",8,0,1,1,3611,"kg","Non-automated","2019-06-12 00:00:01","2019-06-12 00:00:01"," FR","19391,07","5,37"
"695178910","UPS","Pallets","Aachen",1395,1396,-5,20,"Construction","82895","Reimann AG",8,-2,1,1,1396,"kg","Non-automated","2019-03-06 00:00:01","2019-03-04 00:00:01"," FR","6896,24","4,94"
"69517892","UPS","Pallets","Aachen",5434,5434,-5,10,"Construction","82895","Reimann AG",8,0,1,1,5434,"kg","Non-automated","2019-06-12 00:00:01","2019-06-12 00:00:01"," FR","31028,14","5,71"
"69517894","UPS","Pallets","Aachen",1133,906,-5,15,"Construction","82895","Reimann AG",8,0,0,1,906,"kg","Non-automated","2019-03-27 00:00:01","2019-03-27 00:00:01"," FR","5291,04","5,84"
"69517897","UPS","Pallets","Essen",816,816,-10,30,"Construction","82895","Reimann AG",8,-2,1,1,816,"kg","Non-automated","2019-03-06 00:00:01","2019-03-04 00:00:01"," FR","3361,92","4,12"
"69517899","UPS","Pallets","Essen",1836,1836,-10,30,"Construction","82895","Reimann AG",8,12,1,0,1836,"kg","Non-automated","2019-02-20 00:00:01","2019-03-04 00:00:01"," FR","6242,4","3,4"
"69517291","UPS","Crates","Essen",1917,2355,-5,10,"Transportation","65955","Albrecht",1,0,0,1,2355,"kg","Non-automated","2019-02-13 00:00:01","2019-02-13 00:00:01"," NL","9043,2","3,84"
"69517293","UPS","Crates","Essen",1010,1640,-5,10,"Transportation","65955","Albrecht",1,0,0,1,1640,"kg","Non-automated","2019-02-13 00:00:01","2019-02-13 00:00:01"," NL","7494,8","4,57"
"69513591","UPS","Crates","Essen",33199,34320,0,10,"Transportation","10405","Keil",6,17,0,0,16930,"kg","Non-automated","2019-04-26 00:00:01","2019-05-13 00:00:01"," KR","80586,8","4,76"
"69513191","UPS","Crates","Essen",430,460,0,10,"Transportation","7159","Brand AG",1,-1,0,1,460,"kg","Non-automated","2019-02-26 00:00:01","2019-02-25 00:00:01"," ES","3118,8","6,78"
"69513192","UPS","Crates","Essen",1601,1715,0,10,"Transportation","7159","Brand AG",1,-1,0,1,1715,"kg","Non-automated","2019-02-26 00:00:01","2019-02-25 00:00:01"," ES","11627,7","6,78"
"69513391","UPS","Crates","Essen",31000,32180,-5,5,"Transportation","07955","Hirsch",1,0,0,1,23395,"kg","Non-automated","2019-03-19 00:00:01","2019-03-19 00:00:01"," DE","93813,95","4,01"
"69513091","UPS","Crates","Essen",3302,3560,0,20,"Transportation","36995","Kramer Konrad GmbH & Co. KG",1,10,0,0,3560,"kg","Non-automated","2019-03-18 00:00:01","2019-03-28 00:00:01"," DE","13684,64","3,84"
"69513891","UPS","Crates","Essen",3000,3315,-10,10,"Transportation","02265","Großmann Noack AG",1,0,0,1,3315,"kg","Non-automated","2019-03-12 00:00:01","2019-03-12 00:00:01"," FR","13548,42","4,09"
"69513291","UPS","Crates","Essen",655,695,0,10,"Transportation","7159","Brand AG",1,-1,0,1,695,"kg","Non-automated","2019-02-26 00:00:01","2019-02-25 00:00:01"," ES","3607,05","5,19"
"69519592","UPS","Crates","Essen",1200,1290,0,10,"Transportation","7159","Brand AG",1,0,0,1,1290,"kg","Non-automated","2019-02-19 00:00:01","2019-02-19 00:00:01"," ES","5147,1","3,99"
"69519192","UPS","Crates","Essen",13590,13590,0,10,"Transportation","7159","Brand AG",1,0,1,1,13590,"kg","Non-automated","2019-02-01 00:00:01","2019-02-01 00:00:01"," ES","54088,2","3,98"
"69519791","UPS","Crates","Essen",8001,7260,0,10,"Transportation","7159","Brand AG",1,-1,0,1,7260,"kg","Non-automated","2019-02-12 00:00:01","2019-02-11 00:00:01"," ES","29403,0","4,05"
"69519391","UPS","Pallets","Crefeld",4838,5271,-10,10,"Transportation","29255","Arndt AG",2,-1,0,1,5271,"kg","Non-automated","2019-02-01 00:00:01","2019-01-31 00:00:01"," DE","1844,85","0,35"
"69510498","DHL","Crates","Essen",18450,18585,-5,5,"Transportation","01653","Schweizer",1,-25,0,1,18585,"kg","Non-automated","2019-02-20 00:00:01","2019-01-26 00:00:01"," US","89104,36","5,47"
"69518091","FedEx","Crates","Aachen",5200,5586,-5,10,"Construction","6155","Meißner GmbH & Co. KGaA",1,-12,0,1,5586,"kg","Non-automated","2019-05-08 00:00:01","2019-04-26 00:00:01"," CH","32957,4","5,9"
"69518092","FedEx","Crates","Aachen",6500,6594,-5,10,"Construction","6155","Meißner GmbH & Co. KGaA",1,-12,0,1,6594,"kg","Non-automated","2019-05-08 00:00:01","2019-04-26 00:00:01"," CH","36926,4","5,6"
"69518891","FedEx","Crates","Aachen",5200,5689,-5,10,"Construction","6155","Meißner GmbH & Co. KGaA",1,-28,0,1,5689,"kg","Non-automated","2019-05-15 00:00:01","2019-04-17 00:00:01"," CH","32085,96","5,64"
"69518292","UPS","Crates","Essen",1157,1240,0,10,"Transportation","7159","Brand AG",1,1,0,0,1240,"kg","Non-automated","2019-03-05 00:00:01","2019-03-06 00:00:01"," ES","4922,8","3,97"
"69512091","UPS","Crates","Essen",1181,1235,0,10,"Transportation","7159","Brand AG",1,0,0,1,1235,"kg","Non-automated","2019-02-19 00:00:01","2019-02-19 00:00:01"," ES","5322,85","4,31"
"69512891","UPS","Crates","Bonn",500,475,-10,25,"Transportation","7648","Thomas Forster GmbH",1,-1,0,1,475,"kg","Non-automated","2019-02-20 00:00:01","2019-02-19 00:00:01"," DE","1694,33","3,57"
"69512492","UPS","Crates","Essen",1386,1540,0,10,"Transportation","7159","Brand AG",1,10,0,0,1540,"kg","Non-automated","2019-03-19 00:00:01","2019-03-29 00:00:01"," ES","7854,0","5,1"
"69514591","UPS","Crates","Essen",1000,1065,0,20,"Transportation","29455","Richter GmbH",1,-1,0,1,1065,"kg","Non-automated","2019-02-19 00:00:01","2019-02-18 00:00:01"," DE","4270,65","4,01"
"69514392","DHL","Crates","Essen",54500,55665,0,5,"Transportation","01653","Schweizer",1,18,0,0,17210,"kg","Non-automated","2019-03-29 00:00:01","2019-04-16 00:00:01"," US","70810,611","4,7"
"69514993","UPS","Crates","Essen",811,850,-10,20,"Transportation","65955","Albrecht",1,-2,0,1,850,"kg","Non-automated","2019-03-06 00:00:01","2019-03-04 00:00:01"," NL","3995,0","4,7"
"69514091","DHL","Crates","Essen",100000,94255,0,5,"Transportation","01653","Schweizer",1,6,0,0,17290,"kg","Non-automated","2019-04-17 00:00:01","2019-04-23 00:00:01"," US","67131,903","4,43"
"69514098","DHL","Crates","Essen",18150,19840,-5,10,"Transportation","01653","Schweizer",1,-2,0,1,5940,"kg","Non-automated","2019-04-26 00:00:01","2019-04-24 00:00:01"," US","26964,494","5,18"
"69514099","DHL","Crates","Essen",18150,18065,-5,5,"Transportation","01653","Schweizer",1,13,0,0,18065,"kg","Non-automated","2019-05-08 00:00:01","2019-05-21 00:00:01"," US","85495,232","5,4"
"69514292","UPS","Crates","Essen",1998,1990,0,70,"Transportation","01615","Götz",1,0,0,1,1990,"kg","Non-automated","2019-02-26 00:00:01","2019-02-26 00:00:01"," DE","10387,8","5,22"
"69514491","UPS","Crates","Essen",2055,2205,0,20,"Transportation","6599","Schulte",6,-1,0,1,2205,"kg","Non-automated","2019-04-16 00:00:01","2019-04-15 00:00:01"," NL","15743,7","7,14"
"69565691","UPS","Crates","Essen",20000,21240,-5,10,"Transportation","03634","Schultz Rudolph GmbH & Co. KG",4,0,0,1,21240,"kg","Non-automated","2019-03-12 00:00:01","2019-03-12 00:00:01"," NL","75189,6","3,54"
